0x374cb8c27130e2c9e04f44303f3c8351b9de61c1,,BaoToken,BAO,18
0x3dc7b06dd0b1f08ef9acbbd2564f8605b4868eea,,Space Token,SPACE,18
0x4330b9b4313b682472804c39dc33636d11e14ab6,,Los Muertos,MUER,18
0xca6693aba63c3ab0803e14ef7d32dd37d1f55bec,,BACON Network,BACON,18
0x20bff4bbeda07536ff00e073bd8359e5d80d733d,,Cannon,CAN,18
0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,Compound Dai,cDAI,8
0x44e2dec86b9f0e0266e9aa66e10323a2bd69cf9a,,Attrace,ATTR,18
0xaf988aff99d3d0cb870812c325c588d8d8cb7de8,,SushiSwap LP Token,SLP,18
0xcfc9a86fccf24ef495194540e1a3d3d523893355,,Primitive V1 Redeem,RDM,18
0xba5bde662c17e2adff1075610382b9b691296350,,SuperRare,RARE,18
0x77777feddddffc19ff86db637967013e6c6a116c,,TornadoCash,TORN,18
0xd533a949740bb3306d119cc777fa900ba034cd52,,Curve DAO Token,CRV,18
0x5fe8c486b5f216b9ad83c12958d8a03eb3fd5060,,OIL,OIL,18
0xf1a9e30fcf023145939d9c56e5c79440c99707b3,,Pichi Coin,PIC,18
0xea8301f1df4b8e34650724edc0db9f39e91949a5,,BrandonBucks,BRBX,18
0x64b830a2fccf31c1dcbbbe119fa15be4b90288c1,,Generative Masks,GENMASK,18
0xc775c0c30840cb9f51e21061b054ebf1a00acc29,,Wrapped PSL,WPSL,5
0x3472a5a71965499acd81997a54bba8d852c6e53d,,Badger,BADGER,18
0x0171abef8c250195d2c062f60764e95298f2d5cc,,MLB Champions,MLB,18
0x9d79d5b61de59d882ce90125b18f74af650acb93,,Neutrino System Base Token,NSBT,6
0x55af5865807b196bd0197e0902746f31fbccfa58,,SpookyToken,BOO,18
0x3e9bc21c9b189c09df3ef1b824798658d5011937,,Linear Token,LINA,18
0x0cb8d0b37c7487b11d57f1f33defa2b1d3cfccfe,,Dank Token,DANK,18
0xdee7bd44f02189fb0a8cc9bebf95fad933a8ccd9,,Koala Intelligence Agency,KIA,18
0xd72b0208101d36deaca0feed4f0787bf0ba4c5e6,,Tether USD,USDT,6
